person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,loan_amount_group,loan_income_group,income_per_loan,credit_history_to_age
43,86004,MORTGAGE,2.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.12,N,14,75K-100K,5K-10K,10-20%,8.6004,0.32558139534883723
44,36000,OWN,5.0,EDUCATION,D,4000,16.29,0,0.11,N,11,30K-50K,0-5K,10-20%,9.0,0.25
36,36000,OWN,4.0,MEDICAL,D,10000,16.29,0,0.28,Y,17,30K-50K,5K-10K,20-30%,3.6,0.4722222222222222
43,86015,MORTGAGE,3.0,VENTURE,B,2200,10.99,0,0.03,N,16,75K-100K,0-5K,0-10%,39.097727272727276,0.37209302325581395
43,86044,MORTGAGE,16.0,HOMEIMPROVEMENT,A,6500,7.74,0,0.08,N,13,75K-100K,5K-10K,0-10%,13.237538461538461,0.3023255813953488
36,84695,RENT,2.0,MEDICAL,A,12000,7.29,0,0.14,N,14,75K-100K,10K-15K,10-20%,7.057916666666666,0.3888888888888889
37,86500,MORTGAGE,13.0,EDUCATION,A,6500,7.14,0,0.08,N,13,75K-100K,5K-10K,0-10%,13.307692307692308,0.35135135135135137
40,86500,MORTGAGE,2.0,HOMEIMPROVEMENT,B,10000,10.25,0,0.12,N,16,75K-100K,5K-10K,10-20%,8.65,0.4
47,86500,MORTGAGE,13.0,MEDICAL,C,24000,10.99,0,0.28,N,17,75K-100K,20K+,20-30%,3.6041666666666665,0.3617021276595745
39,85000,RENT,4.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.14,N,12,75K-100K,10K-15K,10-20%,7.083333333333333,0.3076923076923077
38,86760,MORTGAGE,4.0,PERSONAL,D,5000,15.58,0,0.06,N,12,75K-100K,0-5K,0-10%,17.352,0.3157894736842105
46,86807,MORTGAGE,0.0,VENTURE,A,10000,8.94,0,0.12,N,15,75K-100K,5K-10K,10-20%,8.6807,0.32608695652173914
39,85000,RENT,7.0,EDUCATION,B,12000,10.74,0,0.14,N,13,75K-100K,10K-15K,10-20%,7.083333333333333,0.3333333333333333
49,75000,MORTGAGE,21.0,DEBTCONSOLIDATION,D,15600,17.27,1,0.21,N,11,50K-75K,15K-20K,20-30%,4.8076923076923075,0.22448979591836735
41,75000,MORTGAGE,13.0,DEBTCONSOLIDATION,D,4800,15.58,1,0.06,Y,15,50K-75K,0-5K,0-10%,15.625,0.36585365853658536
49,88000,RENT,11.0,VENTURE,A,12000,6.62,0,0.14,N,17,75K-100K,10K-15K,10-20%,7.333333333333333,0.3469387755102041
41,87000,MORTGAGE,4.0,PERSONAL,D,9000,16.0,0,0.1,N,12,75K-100K,5K-10K,0-10%,9.666666666666666,0.2926829268292683
47,87000,MORTGAGE,15.0,PERSONAL,A,10000,10.99,0,0.11,N,11,75K-100K,5K-10K,10-20%,8.7,0.23404255319148937
46,87000,MORTGAGE,1.0,PERSONAL,C,20000,12.41,0,0.23,N,17,75K-100K,15K-20K,20-30%,4.35,0.3695652173913043
37,90000,RENT,15.0,PERSONAL,A,12000,7.51,0,0.13,N,13,75K-100K,10K-15K,10-20%,7.5,0.35135135135135137
40,87048,MORTGAGE,11.0,PERSONAL,A,17600,7.9,0,0.2,N,13,75K-100K,15K-20K,10-20%,4.945909090909091,0.325
49,90000,RENT,3.0,EDUCATION,B,12000,10.99,0,0.13,N,16,75K-100K,10K-15K,10-20%,7.5,0.32653061224489793
37,87950,MORTGAGE,3.0,EDUCATION,B,14250,11.89,0,0.16,N,14,75K-100K,10K-15K,10-20%,6.171929824561404,0.3783783783783784
36,93000,RENT,1.0,PERSONAL,C,12000,13.48,0,0.13,Y,12,75K-100K,10K-15K,10-20%,7.75,0.3333333333333333
37,88000,MORTGAGE,20.0,HOMEIMPROVEMENT,B,9925,10.99,0,0.11,N,16,75K-100K,5K-10K,10-20%,8.866498740554157,0.43243243243243246
41,88000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,4000,7.14,0,0.05,N,17,75K-100K,0-5K,0-10%,22.0,0.4146341463414634
37,88000,MORTGAGE,21.0,VENTURE,A,12000,7.51,0,0.14,N,17,75K-100K,10K-15K,10-20%,7.333333333333333,0.4594594594594595
36,95000,RENT,2.0,PERSONAL,B,12000,10.99,0,0.13,N,11,75K-100K,10K-15K,10-20%,7.916666666666667,0.3055555555555556
37,88000,MORTGAGE,2.0,VENTURE,C,1000,13.48,0,0.01,Y,11,75K-100K,0-5K,0-10%,88.0,0.2972972972972973
42,73100,RENT,4.0,MEDICAL,D,12000,16.77,1,0.14,Y,13,50K-75K,10K-15K,10-20%,6.091666666666667,0.30952380952380953
37,88296,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,10.14,0,0.17,N,14,75K-100K,10K-15K,10-20%,5.8864,0.3783783783783784
49,88400,MORTGAGE,4.0,MEDICAL,C,20000,13.92,0,0.23,Y,14,75K-100K,15K-20K,20-30%,4.42,0.2857142857142857
41,100000,RENT,3.0,PERSONAL,B,12000,10.74,0,0.12,N,14,75K-100K,10K-15K,10-20%,8.333333333333334,0.34146341463414637
37,88824,MORTGAGE,8.0,VENTURE,A,3600,6.62,0,0.04,N,17,75K-100K,0-5K,0-10%,24.673333333333332,0.4594594594594595
38,89000,MORTGAGE,2.0,PERSONAL,A,6000,5.42,0,0.07,N,13,75K-100K,5K-10K,0-10%,14.833333333333334,0.34210526315789475
38,89000,MORTGAGE,11.0,EDUCATION,B,10000,10.99,0,0.11,N,13,75K-100K,5K-10K,10-20%,8.9,0.34210526315789475
49,77000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,16000,14.09,1,0.21,Y,12,75K-100K,15K-20K,20-30%,4.8125,0.24489795918367346
37,89000,MORTGAGE,3.0,EDUCATION,A,5000,6.91,0,0.06,N,15,75K-100K,0-5K,0-10%,17.8,0.40540540540540543
40,36000,OWN,4.0,EDUCATION,C,2000,13.57,0,0.06,Y,12,30K-50K,0-5K,0-10%,18.0,0.3
50,120000,RENT,0.0,MEDICAL,B,12000,9.62,0,0.1,N,12,100K+,10K-15K,0-10%,10.0,0.24
41,90000,MORTGAGE,4.0,VENTURE,C,15000,13.49,0,0.17,N,15,75K-100K,10K-15K,10-20%,6.0,0.36585365853658536
41,125000,RENT,0.0,DEBTCONSOLIDATION,C,12000,13.49,0,0.1,Y,12,100K+,10K-15K,0-10%,10.416666666666666,0.2926829268292683
38,125000,RENT,0.0,EDUCATION,A,12000,7.66,0,0.1,N,14,100K+,10K-15K,0-10%,10.416666666666666,0.3684210526315789
36,90000,OWN,4.0,HOMEIMPROVEMENT,A,3800,6.03,0,0.04,N,14,75K-100K,0-5K,0-10%,23.68421052631579,0.3888888888888889
36,90000,MORTGAGE,13.0,EDUCATION,A,12000,6.62,0,0.13,N,13,75K-100K,10K-15K,10-20%,7.5,0.3611111111111111
41,113000,RENT,1.0,VENTURE,D,12000,16.0,1,0.11,Y,15,100K+,10K-15K,10-20%,9.416666666666666,0.36585365853658536
38,90000,MORTGAGE,5.0,EDUCATION,A,25000,10.99,0,0.28,N,17,75K-100K,20K+,20-30%,3.6,0.4473684210526316
40,90000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2800,10.65,0,0.03,N,14,75K-100K,0-5K,0-10%,32.142857142857146,0.35
41,90000,MORTGAGE,23.0,VENTURE,A,13200,6.62,0,0.15,N,13,75K-100K,10K-15K,10-20%,6.818181818181818,0.3170731707317073
37,90000,MORTGAGE,11.0,MEDICAL,A,4000,6.62,0,0.04,N,16,75K-100K,0-5K,0-10%,22.5,0.43243243243243246
38,78000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,15000,15.27,1,0.19,N,17,75K-100K,10K-15K,10-20%,5.2,0.4473684210526316
39,275000,RENT,12.0,PERSONAL,A,12000,8.49,0,0.04,N,14,100K+,10K-15K,0-10%,22.916666666666668,0.358974358974359
36,48000,RENT,8.0,PERSONAL,A,12150,5.79,0,0.25,N,14,30K-50K,10K-15K,20-30%,3.950617283950617,0.3888888888888889
38,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,6.99,0,0.08,N,16,75K-100K,5K-10K,0-10%,12.857142857142858,0.42105263157894735
45,90000,MORTGAGE,3.0,VENTURE,B,2500,11.99,0,0.03,N,13,75K-100K,0-5K,0-10%,36.0,0.28888888888888886
39,90000,MORTGAGE,0.0,MEDICAL,B,18000,10.99,0,0.2,N,11,75K-100K,15K-20K,10-20%,5.0,0.28205128205128205
38,90000,MORTGAGE,14.0,VENTURE,B,21000,10.59,0,0.23,N,11,75K-100K,20K+,20-30%,4.285714285714286,0.2894736842105263
39,90000,MORTGAGE,15.0,VENTURE,A,10500,7.66,0,0.12,N,12,75K-100K,10K-15K,10-20%,8.571428571428571,0.3076923076923077
37,78000,MORTGAGE,0.0,PERSONAL,B,5600,10.74,1,0.07,N,12,75K-100K,5K-10K,0-10%,13.928571428571429,0.32432432432432434
39,90000,MORTGAGE,2.0,PERSONAL,B,4600,11.11,0,0.05,N,11,75K-100K,0-5K,0-10%,19.565217391304348,0.28205128205128205
36,36000,RENT,20.0,VENTURE,C,12375,14.27,1,0.34,N,16,30K-50K,10K-15K,30-40%,2.909090909090909,0.4444444444444444
36,41000,RENT,18.0,DEBTCONSOLIDATION,B,12400,10.65,0,0.3,N,14,30K-50K,10K-15K,20-30%,3.306451612903226,0.3888888888888889
37,44196,RENT,0.0,MEDICAL,B,12400,11.26,0,0.28,N,14,30K-50K,10K-15K,20-30%,3.5641935483870966,0.3783783783783784
37,35000,OWN,2.0,PERSONAL,B,13250,11.71,0,0.38,N,14,30K-50K,10K-15K,30-40%,2.641509433962264,0.3783783783783784
37,90000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,22000,8.88,0,0.24,N,12,75K-100K,20K+,20-30%,4.090909090909091,0.32432432432432434
43,90000,MORTGAGE,0.0,VENTURE,D,15000,14.46,0,0.17,Y,11,75K-100K,10K-15K,10-20%,6.0,0.2558139534883721
42,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,5.42,1,0.09,N,15,75K-100K,5K-10K,0-10%,11.142857142857142,0.35714285714285715
46,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.91,0,0.22,N,16,75K-100K,15K-20K,20-30%,4.5,0.34782608695652173
42,40000,RENT,10.0,VENTURE,C,2800,10.99,0,0.07,N,12,30K-50K,0-5K,0-10%,14.285714285714286,0.2857142857142857
41,90000,OWN,12.0,VENTURE,A,8000,7.51,0,0.09,N,16,75K-100K,5K-10K,0-10%,11.25,0.3902439024390244
36,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9600,13.98,1,0.12,Y,13,75K-100K,5K-10K,10-20%,8.125,0.3611111111111111
41,90000,MORTGAGE,3.0,EDUCATION,A,3000,7.14,0,0.03,N,14,75K-100K,0-5K,0-10%,30.0,0.34146341463414637
45,47000,RENT,4.0,MEDICAL,B,2800,9.62,0,0.06,N,11,30K-50K,0-5K,0-10%,16.785714285714285,0.24444444444444444
46,48956,RENT,0.0,MEDICAL,B,2800,10.59,0,0.06,N,13,30K-50K,0-5K,0-10%,17.484285714285715,0.2826086956521739
50,90000,MORTGAGE,2.0,VENTURE,B,24000,11.36,0,0.27,N,13,75K-100K,20K+,20-30%,3.75,0.26
38,90000,MORTGAGE,9.0,PERSONAL,C,14000,12.73,0,0.16,Y,12,75K-100K,10K-15K,10-20%,6.428571428571429,0.3157894736842105
36,35000,OWN,1.0,VENTURE,B,6000,11.49,0,0.17,N,13,30K-50K,5K-10K,10-20%,5.833333333333333,0.3611111111111111
36,72000,RENT,12.0,DEBTCONSOLIDATION,C,2800,10.99,0,0.04,Y,16,50K-75K,0-5K,0-10%,25.714285714285715,0.4444444444444444
39,35000,OWN,2.0,PERSONAL,A,6800,8.49,0,0.19,N,15,30K-50K,5K-10K,10-20%,5.147058823529412,0.38461538461538464
38,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9600,13.92,0,0.11,Y,17,75K-100K,5K-10K,10-20%,9.375,0.4473684210526316
40,90000,RENT,1.0,EDUCATION,B,2800,11.11,0,0.03,N,13,75K-100K,0-5K,0-10%,32.142857142857146,0.325
37,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,20000,16.35,1,0.26,N,14,75K-100K,15K-20K,20-30%,3.9,0.3783783783783784
36,90000,MORTGAGE,2.0,EDUCATION,D,20000,14.61,0,0.22,Y,11,75K-100K,15K-20K,20-30%,4.5,0.3055555555555556
37,25000,RENT,0.0,VENTURE,D,2775,15.65,1,0.11,Y,14,Below 30K,0-5K,10-20%,9.00900900900901,0.3783783783783784
38,35000,OWN,5.0,EDUCATION,D,1800,16.49,0,0.05,Y,12,30K-50K,0-5K,0-10%,19.444444444444443,0.3157894736842105
38,90000,MORTGAGE,9.0,EDUCATION,B,9300,11.83,0,0.1,N,17,75K-100K,5K-10K,0-10%,9.67741935483871,0.4473684210526316
40,24000,RENT,3.0,VENTURE,C,2700,14.27,0,0.11,Y,17,Below 30K,0-5K,10-20%,8.88888888888889,0.425
45,29676,RENT,5.0,EDUCATION,C,2700,12.84,0,0.09,Y,17,Below 30K,0-5K,0-10%,10.991111111111111,0.37777777777777777
39,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,22000,12.67,0,0.24,Y,15,75K-100K,20K+,20-30%,4.090909090909091,0.38461538461538464
40,90996,MORTGAGE,9.0,HOMEIMPROVEMENT,A,22000,6.17,0,0.24,N,14,75K-100K,20K+,20-30%,4.136181818181818,0.35
41,91000,MORTGAGE,13.0,VENTURE,B,2400,10.74,0,0.03,N,16,75K-100K,0-5K,0-10%,37.916666666666664,0.3902439024390244
44,91000,MORTGAGE,14.0,MEDICAL,A,7900,8.59,0,0.09,N,14,75K-100K,5K-10K,0-10%,11.518987341772151,0.3181818181818182
38,91200,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9000,12.68,0,0.1,N,16,75K-100K,5K-10K,0-10%,10.133333333333333,0.42105263157894735
39,91992,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3350,5.42,0,0.04,N,11,75K-100K,0-5K,0-10%,27.460298507462685,0.28205128205128205
37,79992,MORTGAGE,2.0,PERSONAL,C,9000,10.99,1,0.11,Y,14,75K-100K,5K-10K,10-20%,8.888,0.3783783783783784
42,82500,RENT,3.0,DEBTCONSOLIDATION,A,2575,6.76,0,0.03,N,11,75K-100K,0-5K,0-10%,32.03883495145631,0.2619047619047619
39,92000,MORTGAGE,1.0,PERSONAL,C,20000,14.79,0,0.22,N,16,75K-100K,15K-20K,20-30%,4.6,0.41025641025641024
36,92000,MORTGAGE,18.0,MEDICAL,A,4000,7.29,0,0.04,N,11,75K-100K,0-5K,0-10%,23.0,0.3055555555555556
41,92000,MORTGAGE,15.0,MEDICAL,A,12000,7.66,0,0.13,N,15,75K-100K,10K-15K,10-20%,7.666666666666667,0.36585365853658536
41,92000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,8000,9.63,0,0.09,N,13,75K-100K,5K-10K,0-10%,11.5,0.3170731707317073
42,13200,RENT,4.0,DEBTCONSOLIDATION,C,2500,10.99,1,0.19,Y,14,Below 30K,0-5K,10-20%,5.28,0.3333333333333333
46,92000,MORTGAGE,18.0,EDUCATION,A,12925,10.99,0,0.14,N,17,75K-100K,10K-15K,10-20%,7.117988394584139,0.3695652173913043
37,92000,OWN,15.0,MEDICAL,B,12000,11.14,0,0.13,N,14,75K-100K,10K-15K,10-20%,7.666666666666667,0.3783783783783784
47,92000,OWN,0.0,HOMEIMPROVEMENT,D,12000,14.11,0,0.13,N,12,75K-100K,10K-15K,10-20%,7.666666666666667,0.2553191489361702
38,92904,MORTGAGE,8.0,MEDICAL,B,5375,10.51,0,0.06,N,16,75K-100K,5K-10K,0-10%,17.28446511627907,0.42105263157894735
43,93000,MORTGAGE,7.0,PERSONAL,A,7000,7.14,0,0.08,N,13,75K-100K,5K-10K,0-10%,13.285714285714286,0.3023255813953488
38,34296,OWN,1.0,MEDICAL,C,12000,10.99,0,0.35,Y,12,30K-50K,10K-15K,30-40%,2.858,0.3157894736842105
37,93000,MORTGAGE,2.0,VENTURE,B,18000,12.18,0,0.19,N,11,75K-100K,15K-20K,10-20%,5.166666666666667,0.2972972972972973
46,81000,MORTGAGE,1.0,EDUCATION,B,7000,9.45,1,0.09,N,14,75K-100K,5K-10K,0-10%,11.571428571428571,0.30434782608695654
39,182500,RENT,2.0,DEBTCONSOLIDATION,A,12500,5.42,0,0.07,N,14,100K+,10K-15K,0-10%,14.6,0.358974358974359
36,94000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.04,N,12,75K-100K,0-5K,0-10%,22.38095238095238,0.3333333333333333
44,82000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,8400,12.84,1,0.1,Y,17,75K-100K,5K-10K,0-10%,9.761904761904763,0.38636363636363635
44,94128,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4400,7.29,0,0.05,N,13,75K-100K,0-5K,0-10%,21.392727272727274,0.29545454545454547
36,94185,MORTGAGE,3.0,PERSONAL,A,10000,9.32,0,0.11,N,15,75K-100K,5K-10K,10-20%,9.4185,0.4166666666666667
41,56004,RENT,4.0,EDUCATION,B,12800,11.48,0,0.23,N,15,50K-75K,10K-15K,20-30%,4.3753125,0.36585365853658536
44,94800,MORTGAGE,4.0,VENTURE,A,7400,7.88,0,0.08,N,16,75K-100K,5K-10K,0-10%,12.81081081081081,0.36363636363636365
36,95000,MORTGAGE,18.0,PERSONAL,B,13000,10.65,0,0.14,N,11,75K-100K,10K-15K,10-20%,7.3076923076923075,0.3055555555555556
40,95000,OWN,12.0,HOMEIMPROVEMENT,B,5000,10.65,0,0.05,N,16,75K-100K,0-5K,0-10%,19.0,0.4
47,95000,MORTGAGE,13.0,EDUCATION,A,5000,6.03,0,0.05,N,16,75K-100K,0-5K,0-10%,19.0,0.3404255319148936
39,95000,OWN,6.0,HOMEIMPROVEMENT,B,8000,12.69,0,0.08,N,14,75K-100K,5K-10K,0-10%,11.875,0.358974358974359
49,95000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,7500,6.03,0,0.08,N,13,75K-100K,5K-10K,0-10%,12.666666666666666,0.2653061224489796
44,95000,MORTGAGE,1.0,PERSONAL,B,21200,9.91,0,0.22,N,14,75K-100K,20K+,20-30%,4.481132075471698,0.3181818181818182
44,50000,RENT,5.0,VENTURE,C,13000,13.16,0,0.26,Y,13,30K-50K,10K-15K,20-30%,3.8461538461538463,0.29545454545454547
43,46000,RENT,2.0,MEDICAL,D,13000,15.7,1,0.28,N,13,30K-50K,10K-15K,20-30%,3.5384615384615383,0.3023255813953488
45,52680,RENT,0.0,MEDICAL,A,13000,6.92,0,0.25,N,15,50K-75K,10K-15K,20-30%,4.052307692307692,0.3333333333333333
38,83000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,24000,14.91,1,0.29,Y,12,75K-100K,20K+,20-30%,3.4583333333333335,0.3157894736842105
49,95000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3000,5.42,0,0.03,N,12,75K-100K,0-5K,0-10%,31.666666666666668,0.24489795918367346
45,33600,OWN,14.0,VENTURE,A,4000,6.39,0,0.12,N,11,30K-50K,0-5K,10-20%,8.4,0.24444444444444444
37,95000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,3250,13.35,0,0.03,N,13,75K-100K,0-5K,0-10%,29.23076923076923,0.35135135135135137
37,65000,RENT,2.0,EDUCATION,C,13000,12.99,0,0.2,Y,12,50K-75K,10K-15K,10-20%,5.0,0.32432432432432434
39,95000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,20000,14.84,0,0.21,Y,11,75K-100K,15K-20K,20-30%,4.75,0.28205128205128205
38,67000,RENT,6.0,HOMEIMPROVEMENT,D,13000,10.99,0,0.19,N,17,50K-75K,10K-15K,10-20%,5.153846153846154,0.4473684210526316
41,95000,MORTGAGE,5.0,PERSONAL,B,25000,10.99,0,0.26,N,12,75K-100K,20K+,20-30%,3.8,0.2926829268292683
38,95000,OWN,6.0,HOMEIMPROVEMENT,E,14000,17.74,0,0.15,Y,17,75K-100K,10K-15K,10-20%,6.785714285714286,0.4473684210526316
39,70000,RENT,5.0,EDUCATION,B,13000,11.99,0,0.19,N,17,50K-75K,10K-15K,10-20%,5.384615384615385,0.4358974358974359
41,95000,OWN,2.0,HOMEIMPROVEMENT,C,21600,13.92,0,0.23,Y,11,75K-100K,20K+,20-30%,4.398148148148148,0.2682926829268293
40,83000,MORTGAGE,7.0,EDUCATION,B,2800,12.18,1,0.03,N,13,75K-100K,0-5K,0-10%,29.642857142857142,0.325
44,83000,OTHER,2.0,EDUCATION,D,12000,16.0,1,0.14,Y,15,75K-100K,10K-15K,10-20%,6.916666666666667,0.3409090909090909
38,95000,MORTGAGE,5.0,EDUCATION,A,4000,9.63,0,0.04,N,12,75K-100K,0-5K,0-10%,23.75,0.3157894736842105
44,95000,MORTGAGE,4.0,VENTURE,B,10000,10.95,0,0.11,N,15,75K-100K,5K-10K,10-20%,9.5,0.3409090909090909
40,110000,RENT,6.0,HOMEIMPROVEMENT,B,13000,9.91,0,0.12,N,17,100K+,10K-15K,10-20%,8.461538461538462,0.425
40,95892,OWN,19.0,MEDICAL,B,15000,12.18,0,0.16,N,14,75K-100K,10K-15K,10-20%,6.3928,0.35
37,130000,RENT,2.0,PERSONAL,B,13000,9.88,0,0.1,N,16,100K+,10K-15K,0-10%,10.0,0.43243243243243246
38,96000,MORTGAGE,15.0,DEBTCONSOLIDATION,A,6000,6.03,0,0.06,N,16,75K-100K,5K-10K,0-10%,16.0,0.42105263157894735
46,96000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,12.69,0,0.1,N,11,75K-100K,5K-10K,0-10%,9.6,0.2391304347826087
36,43000,RENT,12.0,DEBTCONSOLIDATION,D,13600,15.58,1,0.32,Y,12,30K-50K,10K-15K,30-40%,3.161764705882353,0.3333333333333333
37,71400,MORTGAGE,7.0,MEDICAL,E,3100,20.69,1,0.04,Y,14,50K-75K,0-5K,0-10%,23.032258064516128,0.3783783783783784
42,96000,MORTGAGE,9.0,PERSONAL,A,5100,5.42,0,0.05,N,14,75K-100K,5K-10K,0-10%,18.823529411764707,0.3333333333333333
40,45760,RENT,8.0,MEDICAL,B,13650,10.25,0,0.3,N,13,30K-50K,10K-15K,20-30%,3.3523809523809525,0.325
45,66000,RENT,4.0,HOMEIMPROVEMENT,B,13650,12.42,0,0.21,N,11,50K-75K,10K-15K,20-30%,4.835164835164835,0.24444444444444444
43,27036,RENT,1.0,PERSONAL,D,13750,15.31,1,0.51,Y,15,Below 30K,10K-15K,50%+,1.9662545454545455,0.3488372093023256
41,33000,RENT,2.0,MEDICAL,C,13750,13.79,1,0.42,Y,11,30K-50K,10K-15K,40-50%,2.4,0.2682926829268293
40,32878,RENT,6.0,VENTURE,C,13775,12.98,1,0.42,Y,14,30K-50K,10K-15K,40-50%,2.3867876588021777,0.35
42,67300,RENT,4.0,HOMEIMPROVEMENT,C,13800,13.99,0,0.21,N,16,50K-75K,10K-15K,20-30%,4.8768115942028984,0.38095238095238093
40,96000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,3200,10.99,0,0.03,N,17,75K-100K,0-5K,0-10%,30.0,0.425
38,32560,OWN,8.0,PERSONAL,A,6000,8.94,0,0.18,N,16,30K-50K,5K-10K,10-20%,5.426666666666667,0.42105263157894735
38,96000,MORTGAGE,0.0,PERSONAL,C,1500,14.26,0,0.02,N,14,75K-100K,0-5K,0-10%,64.0,0.3684210526315789
37,96996,MORTGAGE,21.0,PERSONAL,A,13000,10.99,0,0.13,N,13,75K-100K,10K-15K,10-20%,7.461230769230769,0.35135135135135137
42,97000,MORTGAGE,13.0,PERSONAL,C,1500,15.96,0,0.02,Y,16,75K-100K,0-5K,0-10%,64.66666666666667,0.38095238095238093
37,45000,RENT,6.0,PERSONAL,B,14000,11.36,1,0.31,N,16,30K-50K,10K-15K,30-40%,3.2142857142857144,0.43243243243243246
43,97000,MORTGAGE,0.0,MEDICAL,B,14000,11.71,0,0.14,N,13,75K-100K,10K-15K,10-20%,6.928571428571429,0.3023255813953488
39,40800,RENT,4.0,MEDICAL,D,14000,16.0,1,0.34,Y,17,30K-50K,10K-15K,30-40%,2.914285714285714,0.4358974358974359
38,48300,RENT,3.0,MEDICAL,C,14000,13.22,0,0.29,Y,14,30K-50K,10K-15K,20-30%,3.45,0.3684210526315789
37,97000,MORTGAGE,7.0,PERSONAL,A,10000,10.99,0,0.1,N,15,75K-100K,5K-10K,0-10%,9.7,0.40540540540540543
36,32000,OWN,4.0,EDUCATION,C,3600,13.49,0,0.11,Y,11,30K-50K,0-5K,10-20%,8.88888888888889,0.3055555555555556
39,52000,RENT,1.0,DEBTCONSOLIDATION,B,14000,11.71,0,0.27,N,12,50K-75K,10K-15K,20-30%,3.7142857142857144,0.3076923076923077
37,32000,OWN,8.0,HOMEIMPROVEMENT,A,12150,6.62,0,0.38,N,13,30K-50K,10K-15K,30-40%,2.633744855967078,0.35135135135135137
37,52000,RENT,0.0,VENTURE,C,14000,13.16,0,0.27,N,11,50K-75K,10K-15K,20-30%,3.7142857142857144,0.2972972972972973
39,98000,MORTGAGE,22.0,MEDICAL,C,8000,13.49,0,0.08,Y,16,75K-100K,5K-10K,0-10%,12.25,0.41025641025641024
41,98000,MORTGAGE,18.0,MEDICAL,B,5000,10.99,0,0.05,N,17,75K-100K,0-5K,0-10%,19.6,0.4146341463414634
39,98000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,35000,15.99,0,0.36,N,15,75K-100K,20K+,30-40%,2.8,0.38461538461538464
40,98000,MORTGAGE,4.0,VENTURE,B,5200,9.63,0,0.05,N,16,75K-100K,5K-10K,0-10%,18.846153846153847,0.4
38,98000,MORTGAGE,7.0,MEDICAL,B,12000,10.37,0,0.12,N,17,75K-100K,10K-15K,10-20%,8.166666666666666,0.4473684210526316
42,98000,MORTGAGE,2.0,EDUCATION,B,18000,11.58,0,0.18,N,11,75K-100K,15K-20K,10-20%,5.444444444444445,0.2619047619047619
38,55000,RENT,2.0,HOMEIMPROVEMENT,B,14000,11.48,0,0.25,N,16,50K-75K,10K-15K,20-30%,3.9285714285714284,0.42105263157894735
36,32000,OWN,0.0,EDUCATION,A,1200,7.14,0,0.04,N,16,30K-50K,0-5K,0-10%,26.666666666666668,0.4444444444444444
43,98004,MORTGAGE,11.0,PERSONAL,A,6000,5.42,0,0.06,N,15,75K-100K,5K-10K,0-10%,16.334,0.3488372093023256
41,98004,MORTGAGE,25.0,DEBTCONSOLIDATION,C,12000,13.57,0,0.12,N,15,75K-100K,10K-15K,10-20%,8.167,0.36585365853658536
36,98240,MORTGAGE,4.0,PERSONAL,E,20000,16.35,0,0.2,N,16,75K-100K,15K-20K,10-20%,4.912,0.4444444444444444
44,99000,MORTGAGE,5.0,EDUCATION,C,10000,12.68,0,0.1,N,11,75K-100K,5K-10K,0-10%,9.9,0.25
44,99000,MORTGAGE,3.0,EDUCATION,B,8000,9.25,0,0.08,N,14,75K-100K,5K-10K,0-10%,12.375,0.3181818181818182
36,99500,OWN,5.0,VENTURE,A,4000,7.74,0,0.04,N,16,75K-100K,0-5K,0-10%,24.875,0.4444444444444444
44,99996,MORTGAGE,4.0,VENTURE,C,14400,12.23,0,0.14,Y,16,75K-100K,10K-15K,10-20%,6.944166666666667,0.36363636363636365
38,54000,RENT,2.0,MEDICAL,D,14000,10.99,1,0.26,N,17,50K-75K,10K-15K,20-30%,3.857142857142857,0.4473684210526316
